Data Entrada,Data Saída,Retorno (%),Lucro (R$)
2023-06-07,2023-06-13,6.511538521517135,100.88966223491622
2023-06-09,2023-06-14,5.915070905145003,97.61569863475304
2023-06-12,2023-06-15,1.6377288525600608,28.625921331247174
2023-06-13,2023-06-16,2.7026945558292104,48.01416625818679
2023-06-14,2023-06-19,1.0631179635342214,19.397051538922017
2023-06-15,2023-06-20,4.014973800753796,74.03373698687845
2023-06-16,2023-06-21,7.4561464195246785,143.00698413156016
2023-06-19,2023-06-22,3.385933062135349,69.78345216894897
2023-06-20,2023-06-23,-1.3411840770551908,-28.577479527528027
2023-06-21,2023-06-26,-3.171105913715433,-66.662589535272
2023-06-22,2023-06-27,-2.702696081143241,-55.01404977446531
2023-06-23,2023-06-28,2.420427654844026,47.936830598930634
2023-06-26,2023-06-29,0.6160821440709618,12.496903523770916
2023-06-27,2023-06-30,-3.496741951213056,-71.36656298678861
2023-06-28,2023-07-03,-2.6222097305919623,-51.6464646566426
2023-06-29,2023-07-04,-2.835975993020945,-54.39207648708869
2023-06-30,2023-07-05,1.964107875016241,36.60192428348862
2023-07-03,2023-07-06,-1.4295249905965868,-27.162995213969154
2023-07-14,2023-07-19,0.1721312211793835,3.2239804855067544
2023-07-17,2023-07-20,0.4829271872762275,9.06069108394246
2023-07-18,2023-07-21,2.9483190224331546,55.58356793201128
2023-07-19,2023-07-24,4.123700333276026,80.03469678197796
2023-07-20,2023-07-25,6.419496540123348,129.7304034782265
2023-07-21,2023-07-26,4.447435244871856,95.64706173405426
2023-07-24,2023-07-27,-3.0033048674607765,-67.46199805697975
2023-07-25,2023-07-28,-4.00000545215482,-87.1519884461798
2023-07-26,2023-07-31,0.35484708189048586,7.42214036926637
2023-07-27,2023-08-01,4.117059439703685,86.41983167602639
2023-07-28,2023-08-02,2.5873850259666487,56.54695626634507
2023-07-31,2023-08-03,-0.6107431935246543,-13.693068104677064
2023-08-01,2023-08-04,-1.960791321530475,-43.69310935641137
2023-08-02,2023-08-07,-1.113665581674761,-24.329667330454274
2023-08-03,2023-08-08,-2.2639163977145604,-48.907789742010884
2023-08-04,2023-08-09,1.5333386468680654,32.37506623993853
2023-08-07,2023-08-10,1.457429367700258,31.24415381640357
2023-08-08,2023-08-11,1.1250899281536997,24.471035214694616
2023-08-09,2023-08-14,0.5909239235938557,12.997373483878425
2023-08-10,2023-08-15,0.750904467579705,16.613743890103926
2023-08-11,2023-08-16,3.2068198826053607,71.48358820105031
2023-08-14,2023-08-17,2.610978532677155,60.06804177092535
2023-08-15,2023-08-18,2.138676757888014,50.486951967838166
2023-08-16,2023-08-21,-0.7609585046279954,-18.347850994131015
2023-08-17,2023-08-22,1.0712808766623727,25.633631852452943
2023-08-18,2023-08-23,6.183217832939136,149.53715255978713
2023-08-21,2023-08-24,6.763713954686912,173.69034373722866
2023-08-22,2023-08-25,4.442986969154061,121.81174219927257
2023-08-23,2023-08-28,0.2791438864644613,7.993215460557868
2023-08-24,2023-08-29,0.6523821916843309,18.73294741220235
2023-08-25,2023-08-30,2.0331639641642196,58.762528955060816
2023-08-28,2023-08-31,-1.2062982830909674,-35.573298632493724
2023-08-29,2023-09-01,0.7098802175508734,20.68158220785154
2023-08-30,2023-09-04,-1.0116507664908458,-29.682561837379797
2023-08-31,2023-09-05,4.477120885674668,130.03302596022573
2023-09-01,2023-09-06,2.72754301952709,82.76517799526299
2023-09-04,2023-09-08,3.4376119419806894,107.15681450343165
2023-09-05,2023-09-11,0.0,0.0
2023-09-06,2023-09-12,0.02982843293941606,0.9617714227993411
2023-09-08,2023-09-13,-1.1078034920132707,-35.730054978580114
2023-09-11,2023-09-14,1.4983698911698928,47.79164897388173
2023-09-12,2023-09-15,1.0736604718527776,34.75833859125466
2023-09-13,2023-09-18,3.3303180790072995,108.9722089636952
2023-09-14,2023-09-19,1.003828082458913,33.94041488984688
2023-09-18,2023-09-21,-1.0841019611584568,-37.0225023940386
2023-09-21,2023-09-26,-0.8886333861052531,-30.01818043557888
2023-09-29,2023-10-04,-5.8314001959932416,-195.2351676311018
2023-10-04,2023-10-09,7.142850851516225,225.19715379668233
2023-10-09,2023-10-13,3.8054240359978397,128.54570495781664
2023-10-10,2023-10-16,4.174960099383163,146.39521756591904
2023-10-11,2023-10-17,7.260815396440967,265.2303986886302
2023-10-13,2023-10-18,6.174233535003282,241.91458315779033
2023-10-16,2023-10-19,4.525623211514929,188.26800685327194
2023-10-17,2023-10-20,0.4778316653811787,20.77762117873455
2023-10-18,2023-10-23,-8.229522396969436,-359.55537310483123
2023-10-19,2023-10-24,-6.416256989000136,-257.2621494284053
2023-10-20,2023-10-25,-4.70276073495447,-176.46047274799415
2023-10-23,2023-10-26,0.990119127887823,35.40481463900124
2023-10-24,2023-10-27,-1.226331599931163,-44.28551281861002
2023-10-26,2023-10-31,-2.6890655420953036,-95.91716413684136
2023-10-27,2023-11-01,-0.9029267443752098,-31.340729586506068
2023-10-30,2023-11-03,1.3112747941865788,45.10359165829672
2023-10-31,2023-11-06,2.2164543993758556,77.23852904793222
2023-11-01,2023-11-07,-0.5694719744756105,-20.284689394065225
2023-11-03,2023-11-08,-3.854809396794323,-136.52703569263187
2023-11-06,2023-11-09,-1.7741366283299587,-60.41299670952834
2023-11-07,2023-11-10,-0.5727335314255066,-19.15674779169792
2023-11-08,2023-11-13,4.448348094057097,147.93585139552258
2023-11-09,2023-11-14,3.727050523033637,129.46176593633132
2023-11-10,2023-11-16,2.3905369333053095,86.13184169682106
2023-11-13,2023-11-17,2.857941555680177,105.4341835717233
2023-11-14,2023-11-20,1.5478145526372389,58.733360532600635
2023-11-16,2023-11-21,2.278501115206777,87.79822816240191
2023-11-17,2023-11-22,-0.46864781653033205,-18.470023963331816
2023-11-20,2023-11-23,-0.521637785591722,-20.46208139000227
2023-11-21,2023-11-24,0.8038203559290524,31.366668332601794
2023-11-22,2023-11-27,-0.25597366910794506,-10.068891871779787
2023-11-23,2023-11-28,1.222641965283211,47.97031572537292
2023-11-24,2023-11-29,-0.11340907307859638,-4.504003797018972
2023-11-27,2023-11-30,2.3952055682324502,95.01691613956149
2023-11-28,2023-12-01,0.19661484633657356,7.986455362975833
2023-11-29,2023-12-04,-0.9083223017449904,-36.968411267895554
2023-11-30,2023-12-05,-3.2302997091570917,-130.27791797285994
2023-12-01,2023-12-06,-6.08353918111778,-237.42349648418505
2023-12-04,2023-12-07,-4.268129580115476,-156.43960156780173
2023-12-05,2023-12-08,-0.7481866521687253,-26.252798511180554
2023-12-06,2023-12-11,2.5671763000169046,89.4045855442485
2023-12-07,2023-12-12,1.9748729743491733,70.54263299186213
2023-12-11,2023-12-14,2.7939434049940592,101.7708206678595
2023-12-12,2023-12-15,3.873240579239856,145.02660219812356
2023-12-13,2023-12-18,3.673710676314901,142.88341775627796
2023-12-14,2023-12-19,2.6330724070450007,106.17159079704018
2023-12-15,2023-12-20,2.768361184797219,114.56596142934404
2023-12-18,2023-12-21,1.5346018590232102,65.26615133739257
2023-12-19,2023-12-22,1.3517206751135324,58.3704861486763
2023-12-20,2023-12-26,2.6113368823563965,114.28793422285278
2023-12-21,2023-12-27,2.665568979007382,119.70788329698448
2023-12-22,2023-12-28,1.3609217170727383,62.74668535683113
2023-12-26,2024-01-02,1.2054568442154023,56.3352028669659
2023-12-27,2024-01-03,4.282644457360818,202.5555494559426
2023-12-28,2024-01-04,3.7325325418468447,184.09744603289866
2024-01-02,2024-01-05,2.488090111075203,127.29907470579728
2024-01-03,2024-01-08,-1.3603531285922066,-71.33196726276601
2024-01-04,2024-01-09,-1.3719919144224657,-70.96359401085066
2024-01-05,2024-01-10,-2.505166696934158,-127.79708339757802
2024-01-08,2024-01-11,-0.9367715757465311,-46.590741069430294
2024-01-09,2024-01-12,0.18371967115140553,9.051781260194865
2024-01-10,2024-01-15,2.1986735549641256,108.52662474618116
2024-03-15,2024-03-20,1.0462615811907439,52.77899069678247
2024-03-18,2024-03-21,-1.7611430273464124,-89.77092098575135
2024-03-19,2024-03-22,-0.05545646380152869,-2.777004138849466
2024-03-20,2024-03-25,-0.27249104210418373,-13.637528539764064
2024-03-21,2024-03-26,1.5686291213558912,78.29223430916664
2024-03-22,2024-03-27,1.3869699713207284,70.31128952277493
2024-03-25,2024-03-28,2.0765149026231944,106.72722090954898
2024-03-26,2024-04-01,3.83343132340479,201.11926341009783
2024-03-27,2024-04-02,5.663464356308268,308.5214474811005
2024-03-28,2024-04-03,2.837255267746608,163.31513918879475
2024-04-01,2024-04-04,0.8764850568137472,51.882754769764404
2024-04-02,2024-04-05,-1.3464498285229665,-80.40047744565094
2024-04-03,2024-04-08,0.5465863748117084,32.19882119551964
2024-04-04,2024-04-09,1.9747310856371048,116.96514518870893
2024-04-05,2024-04-10,3.9107720223380715,236.2128773127836
2024-04-08,2024-04-11,1.7344079113267963,108.85612928167103
2024-04-09,2024-04-12,0.5422114202172423,34.62088490189723
2024-04-10,2024-04-15,-0.7072441663762641,-45.403288645694175
2024-04-11,2024-04-16,0.4834721446575374,30.818177952712816
2024-04-12,2024-04-17,2.1571612041137556,138.1696749378858
2024-04-15,2024-04-18,1.3736895570382268,89.88506722081573
2024-04-16,2024-04-19,2.6335721404436407,174.69055450133453
2024-04-17,2024-04-22,4.323789600006478,294.3595981204465
2024-04-18,2024-04-23,3.9397753166540372,279.8133675647763
2024-04-19,2024-04-24,1.7271145189561299,127.49698418590746
2024-04-22,2024-04-25,1.7349240375307717,130.2854649598318
2024-04-23,2024-04-26,3.370996141085403,257.5394853353293
2024-04-24,2024-04-29,5.094023356524757,402.29552477584735
2024-04-25,2024-04-30,2.313212858453806,191.98968049928087
2024-05-28,2024-06-03,2.06350073600714,175.2260370286873
2024-05-29,2024-06-04,1.0596184822959431,91.8362192064124
2024-05-31,2024-06-05,-1.5210057300329427,-133.22108785838083
2024-06-03,2024-06-06,-0.5183943231375387,-44.71425170277794
2024-06-04,2024-06-07,-3.171692290654271,-272.15703388904103
2024-06-05,2024-06-10,-1.8324681478977034,-152.25350269208226
2024-06-06,2024-06-11,-1.8759958141404964,-153.01379807211345
2024-06-07,2024-06-12,-0.2692458037279022,-21.548792338919153
2024-06-10,2024-06-13,-2.7459108461760917,-219.17424964581755
2024-06-11,2024-06-14,-5.289256829655353,-410.58740418304103
2024-06-12,2024-06-17,-2.8196552335414182,-207.3033022803683
2024-06-13,2024-06-18,1.240832532169578,88.65471088170568
2024-06-14,2024-06-19,3.6043869926264405,260.72085286905474
2024-06-17,2024-06-20,4.85492247304784,363.8352716075681
2024-06-18,2024-06-21,2.2005656514160643,172.92016969599825
2024-06-19,2024-06-24,3.144992212840658,252.57141494192027
2024-06-20,2024-06-25,1.4520628479207875,120.2813195836617
2024-06-21,2024-06-26,1.0902174449810786,91.6192599193033
2024-06-24,2024-06-27,1.7539189665510824,149.00207192487198
2024-06-25,2024-06-28,2.754520762429258,238.11128454446902
2024-06-26,2024-07-01,4.152060435354987,368.80647060528554
2024-06-27,2024-07-02,2.1214463169806796,196.26134835586146
2024-06-28,2024-07-03,-0.5519026223548495,-52.14133498847317
2024-07-01,2024-07-04,-3.391144206140584,-318.6122178207907
2024-07-02,2024-07-05,-2.570759048158189,-233.34283979339193
2024-07-03,2024-07-08,1.5856046571999682,140.2223811591866
2024-07-04,2024-07-09,2.974272741581152,267.1993429473332
2024-07-05,2024-07-10,1.4658850482373253,135.60735446570345
2024-07-08,2024-07-11,-0.2861407607931854,-26.85858344985597
2024-07-09,2024-07-12,-0.7285901879262702,-68.1933804491746
2024-07-10,2024-07-15,1.1295109955731242,104.94785197046858
2024-07-11,2024-07-16,0.18263091553221145,17.16071167099183
2024-08-06,2024-08-09,0.5231328105836708,49.24536836629115
2024-08-08,2024-08-13,0.705563299605938,66.76601079846529
2024-08-09,2024-08-14,3.423717549534011,326.2652632089446
2024-08-12,2024-08-15,2.6780873768855518,263.94764753638293
2024-08-13,2024-08-16,3.745620914179759,379.0483799479033
2024-08-14,2024-08-19,1.8008310609471279,189.0660585558199
2024-08-15,2024-08-20,-0.13039331523833075,-13.936292361102415
2024-08-16,2024-08-21,-1.142854974148999,-121.98779564501308
2024-08-19,2024-08-22,-0.6856756720946544,-72.35225404210075
2024-08-20,2024-08-23,-0.9144137592514756,-95.82701701009759
2024-08-21,2024-08-26,6.9262895449387685,719.2110361113823
2024-08-22,2024-08-27,5.172413227476724,574.2928515150887
2024-08-23,2024-08-28,7.346166500328466,857.8331069873188
2024-08-26,2024-08-29,-0.6065161400649721,-76.02753993825146
2024-08-27,2024-08-30,0.8452866348928723,105.31506285198014
2024-08-28,2024-09-02,-1.5151519810880476,-190.36990437354612
2024-08-29,2024-09-03,-2.0340883159464473,-251.69890023337683
2024-08-30,2024-09-04,-2.1081957862685297,-255.5626825862974
2024-09-25,2024-09-30,-2.80701050888289,-333.10171500443846
2024-09-26,2024-10-01,1.9862050832642142,229.08247136678352
2024-09-27,2024-10-02,3.7939548033967263,446.2737636603001
2024-09-30,2024-10-03,5.359615768965398,654.3572502794498
2024-10-03,2024-10-08,-0.8961460658493348,-115.27476438750931
2024-10-04,2024-10-09,-1.6384672553278579,-208.8736955761785
2024-10-07,2024-10-10,-1.8764643595759911,-235.29440048612278
2024-10-08,2024-10-11,0.05319114481334708,6.544610398191263
2024-10-09,2024-10-14,1.3164824395392127,162.06546353052298
2024-10-16,2024-10-21,-2.5799457888150634,-321.7852173725068
2024-10-28,2024-10-31,-0.4987498916017796,-60.601962697906885
2024-10-29,2024-11-01,-1.6384400573501323,-198.09019059828333
2024-10-30,2024-11-04,-0.9762894027823599,-116.10111632996401
2024-10-31,2024-11-05,-1.4480664978161917,-170.52400429173485
2024-11-01,2024-11-06,-0.056453451172755464,-6.551679775924996
2024-11-04,2024-11-07,0.028163113250934124,3.2666122301110434
2024-11-05,2024-11-08,2.2322717412162296,258.9919569789458
2024-11-06,2024-11-11,2.401131449731886,284.8020843528985
2024-11-07,2024-11-12,3.9988820231494415,485.7027630945497
2024-11-08,2024-11-13,1.9347692208269596,244.39359681674244
2024-11-11,2024-11-14,2.8137970667325485,362.30620320155634
2024-11-12,2024-11-18,3.4389435207438313,455.2599424325718
2024-11-13,2024-11-19,2.4945718135827466,341.59734217412085
2024-11-14,2024-11-21,1.7171875042544693,241.0111067407038
2024-11-19,2024-11-25,3.6508023440495085,521.1971132021936
2024-11-21,2024-11-26,3.2181488135640146,476.2033782143639
2024-11-25,2024-11-28,-1.5058760537651206,-230.0020157666287
2025-01-07,2025-01-10,-0.10816914588603899,-16.27256957951539
2025-01-13,2025-01-16,-0.053953264025030645,-8.107751575302942
2025-03-13,2025-03-18,5.0813027483915585,763.1737110515361
2025-03-14,2025-03-19,1.859155103056609,293.41978996553155
2025-03-17,2025-03-20,0.22124419304170306,35.56687667311481
2025-03-18,2025-03-21,1.6855508310384293,271.56606061173443
2025-03-19,2025-03-24,1.6316381355372167,267.31093883154887
2025-03-20,2025-03-25,2.207503973000824,367.555819668863
